survey_date,panel,slug,subquestion,question_id,economist_last,economist_first,economist_id,question_text,response,confidence,explanation,signed
2021-01-13,US,after_brexit,B,2021_01_13_after_brexit_B,Schmalensee,Richard,richard_schmalensee,The aggregate economy of the 27 countries still in the EU is likely to be at least several percentage points smaller in 2030 than if the UK had not left.,Uncertain,4,Tail wags dog?  Seems too strong an effect.,0
2021-01-13,US,after_brexit,B,2021_01_13_after_brexit_B,Shapiro,Carl,carl_shapiro,The aggregate economy of the 27 countries still in the EU is likely to be at least several percentage points smaller in 2030 than if the UK had not left.,Disagree,3,NA,-1
2021-01-13,US,after_brexit,B,2021_01_13_after_brexit_B,Shimer,Robert,robert_shimer,The aggregate economy of the 27 countries still in the EU is likely to be at least several percentage points smaller in 2030 than if the UK had not left.,Agree,3,NA,1
2021-01-13,US,after_brexit,B,2021_01_13_after_brexit_B,Stock,James,james_stock,The aggregate economy of the 27 countries still in the EU is likely to be at least several percentage points smaller in 2030 than if the UK had not left.,Disagree,5,NA,-1
2021-01-13,US,after_brexit,B,2021_01_13_after_brexit_B,Thaler,Richard,richard_thaler,The aggregate economy of the 27 countries still in the EU is likely to be at least several percentage points smaller in 2030 than if the UK had not left.,Uncertain,1,How much of the London financial sector moves to the continent?,0
2021-01-13,US,after_brexit,B,2021_01_13_after_brexit_B,Udry,Christopher,christopher_udry,The aggregate economy of the 27 countries still in the EU is likely to be at least several percentage points smaller in 2030 than if the UK had not left.,Agree,5,NA,1
2021-01-13,US,after_brexit,B,2021_01_13_after_brexit_B,NA,NA,_,The aggregate economy of the 27 countries still in the EU is likely to be at least several percentage points smaller in 2030 than if the UK had not left.,NA,NA,NA,NA
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Acemoglu,Daron,daron_acemoglu,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,3,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Aguiar,Mark,mark_aguiar,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,7,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Altonji,Joseph,joseph_altonji,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,3,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Auerbach,Alan,alan_auerbach,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,7,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Autor,David,david_autor,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,7,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Banerjee,Abhijit,abhijit_banerjee,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Strongly Agree,6,NA,2
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Bergemann,Dirk,dirk_bergemann,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Strongly Agree,8,NA,2
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Bertrand,Marianne,marianne_bertrand,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,5,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Brunnermeier,Markus,markus_brunnermeier,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Did Not Answer,NA,NA,NA
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Chevalier,Judith,judith_chevalier,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,8,"Agree, though interactions with other state/federal policies are important.",1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Cutler,David,david_cutler,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Strongly Agree,8,NA,2
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Duffie,Darrell,darrell_duffie,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,1,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Edlin,Aaron,aaron_edlin,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Strongly Agree,6,NA,2
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Eichengreen,Barry,barry_eichengreen,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Strongly Agree,5,NA,2
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Einav,Liran,liran_einav,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,7,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Fair,Ray,ray_fair,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,5,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Glaeser,Edward,edward_glaeser,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,5,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Goldberg,Pinelopi,pinelopi_goldberg,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,7,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Greenstone,Michael,michael_greenstone,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,7,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Hart,Oliver,oliver_hart,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Strongly Agree,8,NA,2
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Hoxby,Caroline,caroline_hoxby,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Uncertain,7,NA,0
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Hoynes,Hilary,hilary_hoynes,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Strongly Agree,8,NA,2
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Hurst,Erik,erik_hurst,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,5,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Judd,Kenneth,kenneth_judd,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,5,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Kaplan,Steven,steven_kaplan,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Uncertain,6,No discussion of cost benefit.  Large increase is COVID driven.? This returns to pre-COVID.,0
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Kashyap,Anil,anil_kashyap,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,1,With low confidence I would bet that half a million fewer people will be insured.,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Klenow,Pete,pete_klenow,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,3,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Levin,Jonathan,jonathan_levin,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,3,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Maskin,Eric,eric_maskin,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,7,NA,1
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Nordhaus,William,william_nordhaus,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Did Not Answer,NA,NA,NA
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Obstfeld,Maurice,maurice_obstfeld,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Strongly Agree,3,NA,2
2026-01-29,US,aca_subsidies,A,2026_01_29_aca_subsidies_A,Pathak,Parag,parag_pathak,"Without extension of the expanded public subsidies for Affordable Care Act healthcare plans, there would be a substantial rise in the number of Americans without health insurance.",Agree,1,NA,1
